肩,jian1
艱,jian1
間,jian1
揀,jian3
撿,jian3
檢,jian3
減,jian3
簡,jian3
件,jian4
健,jian4
僭,jian4
建,jian4
漸,jian4
艦,jian4
蒐,jian4
薦,jian4
見,jian4
賤,jian4
鍵,jian4
鑑,jian4
將,jiang1
江,jiang1
疆,jiang1
獎,jiang3
蔣,jiang3
講,jiang3
降,jiang4
交,jiao1
嬌,jiao1
椒,jiao1
焦,jiao1
膠,jiao1
郊,jiao1
驕,jiao1
嚼,jiao2
繳,jiao3
腳,jiao3
角,jiao3
叫,jiao4
教,jiao4
較,jiao4
接,jie1
揭,jie1
皆,jie1
街,jie1
階,jie1
傑,jie2
劫,jie2
截,jie2
捷,jie2
杰,jie2
潔,jie2
節,jie2
結,jie2
姐,jie3
解,jie3
介,jie4
屆,jie4
戒,jie4
界,jie4
藉,jie4
今,jin1
巾,jin1
斤,jin1
禁,jin1
筋,jin1
金,jin1
僅,jin3
緊,jin3
謹,jin3
儘,jin4
勁,jin4
噤,jin4
晉,jin4
浸,jin4
盡,jin4
近,jin4
進,jin4
京,jing1
晶,jing1
睛,jing1
精,jing1
經,jing1
荊,jing1
驚,jing1
井,jing3
景,jing3
警,jing3
闇,jing3
阱,jing3
頸,jing3
境,jing4
婧,jing4
徑,jing4
敬,jing4
竟,jing4
競,jing4
鏡,jing4
靖,jing4
靚,jing4
靜,jing4
究,jiu1
糾,jiu1
久,jiu3
九,jiu3
酒,jiu3
就,jiu4
救,jiu4
舊,jiu4
居,ju1
拘,ju1
鞠,ju1
駒,ju1
局,ju2
橘,ju2
咀,ju3
舉,ju3
俱,ju4
具,ju4
劇,ju4
句,ju4
巨,ju4
懼,ju4
拒,ju4
據,ju4
聚,ju4
距,ju4
鋸,ju4
娟,juan1
捐,juan1
捲,juan4
決,jue2
爵,jue2
絕,jue2
覺,jue2
君,jun1
均,jun1
軍,jun1
俊,jun4
駿,jun4
咖,ka1
開,kai1
凱,kai3
刊,kan1
看,kan4
磡,kan4
康,kang1
慷,kang1
抗,kang4
烤,kao3
考,kao3
靠,kao4
柯,ke1
科,ke1
殼,ke2
可,ke3
克,ke4
刻,ke4
客,ke4
課,ke4
懇,ken3
坑,keng1
鏗,keng1
空,kong1
孔,kong3
恐,kong3
控,kong4
口,kou3
叩,kou4
哭,ku1
苦,ku3
庫,ku4
褲,ku4
酷,ku4
誇,kua1
跨,kua4
塊,kuai4
快,kuai4
寛,kuan1
寬,kuan1
款,kuan3
狂,kuang2
框,kuang4
況,kuang4
礦,kuang4
鄺,kuang4
虧,kui1
葵,kui2
魁,kui2
愧,kui4
饋,kui4
困,kun4
括,kuo4
擴,kuo4
闊,kuo4
垃,la1
拉,la1
喇,la3
辣,la4
啦,la5
來,lai2
萊,lai2
睞,lai4
賴,lai4
嵐,lan2
攔,lan2
欄,lan2
籃,lan2
藍,lan2
蘭,lan2
懶,lan3
欖,lan3
覽,lan3
濫,lan4
爛,lan4
廊,lang2
狼,lang2
朗,lang3
浪,lang4
撈,lao1
勞,lao2
佬,lao3
老,lao3
勒,le4
樂,le4
累,lei2
雷,lei2
壘,lei3
淚,lei4
類,lei4
稜,leng2
冷,leng3
嚟,li2
釐,li2
離,li2
黎,li2
李,li3
理,li3
禮,li3
裏,li3
裡,li3
里,li3
例,li4
儷,li4
利,li4
力,li4
勵,li4
厲,li4
曆,li4
歷,li4
立,li4
粒,li4
荔,li4
莉,li4
麗,li4
聯,lian2
蓮,lian2
連,lian2
臉,lian3
戀,lian4
煉,lian4
練,lian4
鏈,lian4
梁,liang2
涼,liang2
糧,liang2
良,liang2
量,liang2
兩,liang3
亮,liang4
諒,liang4
輛,liang4
僚,liao2
療,liao2
聊,liao2
了,liao3
料,liao4
列,lie4
烈,lie4
獵,lie4
裂,lie4
拎,lin1
林,lin2
淋,lin2
臨,lin2
麟,lin2
令,ling2
凌,ling2
鈴,ling2
零,ling2
靈,ling2
齡,ling2
領,ling3
另,ling4
溜,liu1
劉,liu2
榴,liu2
流,liu2
瀏,liu2
留,liu2
六,liu4
瓏,long2
聾,long2
隆,long2
龍,long2
樓,lou2
嚕,lu1
爐,lu2
盧,lu2
滷,lu3
魯,lu3
碌,lu4
路,lu4
錄,lu4
陸,lu4
露,lu4
鹿,lu4
孌,luan2
亂,luan4
倫,lun2
輪,lun2
論,lun4
囉,luo1
羅,luo2
螺,luo2
邏,luo2
鑼,luo2
攞,luo3
裸,luo3
洛,luo4
絡,luo4
落,luo4
駱,luo4
落,luo4
律,lv1
慮,lv1
綠,lv1
旅,lv3
略,lve4
媽,ma1
嗎,ma2
麻,ma2
瑪,ma3
碼,ma3
馬,ma3
罵,ma4
嘛,ma5
埋,mai2
買,mai3
賣,mai4
邁,mai4
麥,mai4
滿,man3
慢,man4
曼,man4
漫,man4
忙,mang2
芒,mang2
莽,mang3
蟒,mang3
貓,mao1
毛,mao2
矛,mao2
茅,mao2
冇,mao3
冒,mao4
帽,mao4
茂,mao4
貌,mao4
貿,mao4
麼,me
媒,mei2
枚,mei2
梅,mei2
楣,mei2
